chunk_id,source,text,citation_label,citation_url,age_group,fitness_factors,grade
prescription:성인-47-M-본운동,prescription,"성인 47세 남자 1,909명에게 처방된 본운동: 달리기(9%), 앉았다 일어서기(5%), 실내 자전거타기(5%), 계단 올라갔다 내려오기(5%), 턱걸이(4%), 수영(4%), 윗몸올리기(4%), 줄넘기(3%), 버피운동(3%), 엎드려 버티기(3%), 계단 뛰어 오르기(2%), 웨이트 트레이닝  루틴프로그램(2%), 윗몸 말아 올리기(2%), 누워서 배가로근 수축 II(2%), 팔굽혀펴기(2%), 맨몸운동  루틴프로그램(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 바벨 끌어당기기(1%), 실외 자전거타기(1%), 걷기(1%), 저항밴드 운동  루틴프로그램(1%), 스텝퍼 오르내리기(1%), 매달려서 다리 들기(1%), 팔벌려뛰기(1%), 앉았다 일어서면서 점프하기(1%), 허리 굽혀 덤벨 들기(1%), 누워서 팔 다리 동시에 들어올리기(1%), 트레드밀에서 걷기(1%), 넙다리 뒤쪽 스트레칭(1%), 옆으로 누워 버티기(1%)",국민체력100 운동처방 · 성인 47세,,성인,,
prescription:성인-47-M-정리운동,prescription,"성인 47세 남자 1,909명에게 처방된 정리운동: 전신 루틴 스트레칭(15%), 상지 루틴 스트레칭(14%), 하지 루틴 스트레칭2(14%), 하지 루틴 스트레칭1(12%), 넙다리 뒤쪽 스트레칭(7%), 넙다리 안쪽 스트레칭(5%), 엉덩이 스트레칭(4%), 넙다리 앞쪽 스트레칭(3%), 허리 스트레칭(3%), 자가근막이완술 루틴 스트레칭(3%)",국민체력100 운동처방 · 성인 47세,,성인,,
prescription:성인-47-M-준비운동,prescription,"성인 47세 남자 1,909명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(13%), 전신 루틴 스트레칭(10%), 등/어깨 뒤쪽 스트레칭(6%), 가슴/어깨 앞쪽 스트레칭(5%), 자가근막이완술 루틴 스트레칭(5%), 달리기(4%), 상지 루틴 스트레칭(3%), 하지 루틴 스트레칭1(3%), 허리 스트레칭(3%), 하지 루틴 스트레칭2(3%), 목 스트레칭(3%), 아래 팔 스트레칭(2%), 실내 자전거타기(2%), 걷기(2%), 작은 공을 이용한 동적 루틴 스트레칭(2%), 배스트레칭(2%), 테이블 이용하여 팔 들어 올리기(2%), 실외 자전거타기(2%), 넙다리 뒤쪽 스트레칭(2%), 트레드밀에서 걷기(2%), 옆으로 누워서팔 앞으로 당기기(2%), 진자운동(2%), 테이블 이용하여 팔 옆으로 벌리기(1%)",국민체력100 운동처방 · 성인 47세,,성인,,
prescription:성인-48-F-본운동,prescription,"성인 48세 여자 1,382명에게 처방된 본운동: 달리기(8%), 엎드려 버티기(5%), 실내 자전거타기(5%), 앉았다 일어서기(4%), 윗몸올리기(3%), 윗몸 말아 올리기(3%), 수영(3%), 누워서 다리 들어올리기(3%), 계단 올라갔다 내려오기(2%), 버피운동(2%), 계단 뛰어 오르기(2%), 줄넘기(2%), 옆으로 누워 버티기(2%), 팔벌려뛰기(2%), 걷기(2%), 누워서 배가로근 수축 II(2%), 한발 앞으로 내밀고 앉았다 일어서기(1%), 트레드밀에서 걷기(1%), 넙다리 뒤쪽 스트레칭(1%), 바벨 끌어당기기(1%), 누워서 엉덩이 들어올리기(1%), 턱걸이(1%), 맨몸운동  루틴프로그램(1%), 누워서 배가로근 수축 I(1%), 스텝퍼 오르내리기(1%), 팔굽혀펴기(1%), 매달려서 다리 들기(1%), 누워서 다리 좌우로 움직이기(1%), 엉덩이 스트레칭(1%), 넙다리 안쪽 스트레칭(1%)",국민체력100 운동처방 · 성인 48세,,성인,,
prescription:성인-48-F-정리운동,prescription,"성인 48세 여자 1,382명에게 처방된 정리운동: 전신 루틴 스트레칭(14%), 상지 루틴 스트레칭(11%), 하지 루틴 스트레칭2(10%), 하지 루틴 스트레칭1(8%), 넙다리 뒤쪽 스트레칭(7%), 엉덩이 스트레칭(5%), 넙다리 안쪽 스트레칭(4%), 허리 스트레칭(4%), 가슴/어깨 앞쪽 스트레칭(4%), 배스트레칭(3%), 자가근막이완술 루틴 스트레칭(3%), 아래 팔 스트레칭(3%), 넙다리 앞쪽 스트레칭(3%), 걷기(3%)",국민체력100 운동처방 · 성인 48세,,성인,,
prescription:성인-48-F-준비운동,prescription,"성인 48세 여자 1,382명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(13%), 전신 루틴 스트레칭(11%), 하지 루틴 스트레칭1(5%), 가슴/어깨 앞쪽 스트레칭(5%), 상지 루틴 스트레칭(5%), 등/어깨 뒤쪽 스트레칭(4%), 하지 루틴 스트레칭2(4%), 달리기(3%), 자가근막이완술 루틴 스트레칭(3%), 허리 스트레칭(3%), 걷기(3%), 실내 자전거타기(3%), 아래 팔 스트레칭(2%), 트레드밀에서 걷기(2%), 목 스트레칭(2%), 진자운동(2%), 옆으로 누워서팔 앞으로 당기기(2%), 옆구리 스트레칭(2%), 배스트레칭(2%), 테이블 이용하여 팔 들어 올리기(2%), 엉덩이 스트레칭(2%), 작은 공을 이용한 동적 루틴 스트레칭(1%)",국민체력100 운동처방 · 성인 48세,,성인,,
prescription:성인-48-M-본운동,prescription,"성인 48세 남자 1,849명에게 처방된 본운동: 달리기(8%), 앉았다 일어서기(5%), 실내 자전거타기(5%), 버피운동(4%), 계단 올라갔다 내려오기(4%), 턱걸이(4%), 수영(3%), 줄넘기(3%), 팔벌려뛰기(3%), 윗몸올리기(3%), 계단 뛰어 오르기(3%), 엎드려 버티기(2%), 윗몸 말아 올리기(2%), 바벨 끌어당기기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 누워서 배가로근 수축 II(2%), 웨이트 트레이닝  루틴프로그램(2%), 트레드밀에서 걷기(1%), 매달려서 다리 들기(1%), 옆으로 누워 버티기(1%), 누워서 다리 들어올리기(1%), 팔굽혀펴기(1%), 맨몸운동  루틴프로그램(1%), 바벨들어올리기(1%), 앉았다 일어서면서 점프하기(1%), 걷기(1%), 실외 자전거타기(1%), 의자에 한 다리 올리고 앉앗다 일어서기(1%), 왕복달리기(1%), 손목 펴기/굽히기(1%)",국민체력100 운동처방 · 성인 48세,,성인,,
prescription:성인-48-M-정리운동,prescription,"성인 48세 남자 1,849명에게 처방된 정리운동: 하지 루틴 스트레칭2(15%), 전신 루틴 스트레칭(14%), 상지 루틴 스트레칭(14%), 하지 루틴 스트레칭1(13%), 넙다리 뒤쪽 스트레칭(6%), 넙다리 안쪽 스트레칭(5%), 엉덩이 스트레칭(5%), 배스트레칭(3%), 넙다리 앞쪽 스트레칭(3%), 달리기(3%)",국민체력100 운동처방 · 성인 48세,,성인,,
prescription:성인-48-M-준비운동,prescription,"성인 48세 남자 1,849명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(16%), 전신 루틴 스트레칭(9%), 자가근막이완술 루틴 스트레칭(6%), 가슴/어깨 앞쪽 스트레칭(5%), 등/어깨 뒤쪽 스트레칭(5%), 달리기(4%), 하지 루틴 스트레칭1(4%), 하지 루틴 스트레칭2(3%), 상지 루틴 스트레칭(3%), 걷기(3%), 배스트레칭(3%), 허리 스트레칭(3%), 실내 자전거타기(2%), 목 스트레칭(2%), 아래 팔 스트레칭(2%), 옆으로 누워서팔 앞으로 당기기(2%), 실외 자전거타기(2%), 작은 공을 이용한 동적 루틴 스트레칭(2%), 테이블 이용하여 팔 들어 올리기(2%), 트레드밀에서 걷기(1%), 진자운동(1%), 빠르게 걷기(1%)",국민체력100 운동처방 · 성인 48세,,성인,,
prescription:성인-49-F-본운동,prescription,"성인 49세 여자 1,561명에게 처방된 본운동: 달리기(7%), 엎드려 버티기(5%), 앉았다 일어서기(4%), 계단 올라갔다 내려오기(4%), 수영(4%), 실내 자전거타기(4%), 윗몸올리기(4%), 누워서 배가로근 수축 II(3%), 윗몸 말아 올리기(3%), 줄넘기(2%), 버피운동(2%), 누워서 다리 들어올리기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 걷기(2%), 트레드밀에서 걷기(2%), 팔벌려뛰기(2%), 계단 뛰어 오르기(1%), 턱걸이(1%), 앉았다 일어서면서 점프하기(1%), 옆으로 누워 버티기(1%), 누워서 수직으로 다리 들어올리기(1%), 누워서 팔 다리 동시에 들어올리기(1%), 팔굽혀펴기(1%), 넙다리 뒤쪽 스트레칭(1%), 매달려서 다리 들기(1%), 실외 자전거타기(1%), 웨이트 트레이닝  루틴프로그램(1%), 네발기기 자세로 팔 다리 들기(1%), 저항밴드 운동  루틴프로그램(1%), 사다리 안팎 뛰기(1%)",국민체력100 운동처방 · 성인 49세,,성인,,
prescription:성인-49-F-정리운동,prescription,"성인 49세 여자 1,561명에게 처방된 정리운동: 전신 루틴 스트레칭(21%), 하지 루틴 스트레칭2(13%), 하지 루틴 스트레칭1(10%), 상지 루틴 스트레칭(9%), 넙다리 뒤쪽 스트레칭(6%), 넙다리 안쪽 스트레칭(5%), 걷기(4%), 넙다리 앞쪽 스트레칭(3%), 엉덩이 스트레칭(3%), 배스트레칭(3%), 자가근막이완술 루틴 스트레칭(3%), 달리기(2%)",국민체력100 운동처방 · 성인 49세,,성인,,
prescription:성인-49-F-준비운동,prescription,"성인 49세 여자 1,561명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(16%), 전신 루틴 스트레칭(10%), 하지 루틴 스트레칭1(6%), 상지 루틴 스트레칭(5%), 자가근막이완술 루틴 스트레칭(5%), 하지 루틴 스트레칭2(4%), 가슴/어깨 앞쪽 스트레칭(4%), 등/어깨 뒤쪽 스트레칭(4%), 목 스트레칭(4%), 아래 팔 스트레칭(4%), 달리기(3%), 진자운동(3%), 테이블 이용하여 팔 들어 올리기(3%), 트레드밀에서 걷기(2%), 옆으로 누워서팔 앞으로 당기기(2%), 걷기(2%), 허리 스트레칭(2%), 실내 자전거타기(2%), 테이블 이용하여 팔 옆으로 벌리기(1%), 넙다리 뒤쪽 스트레칭(1%)",국민체력100 운동처방 · 성인 49세,,성인,,
prescription:성인-49-M-본운동,prescription,"성인 49세 남자 1,780명에게 처방된 본운동: 달리기(8%), 실내 자전거타기(5%), 턱걸이(4%), 앉았다 일어서기(4%), 엎드려 버티기(4%), 계단 올라갔다 내려오기(3%), 줄넘기(3%), 윗몸올리기(3%), 계단 뛰어 오르기(3%), 수영(3%), 버피운동(3%), 바벨 끌어당기기(2%), 윗몸 말아 올리기(2%), 소파를 이용한 윗몸올리기(2%), 누워서 다리 들어올리기(2%), 팔벌려뛰기(2%), 누워서 배가로근 수축 II(2%), 웨이트 트레이닝  루틴프로그램(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 매달려서 다리 들기(1%), 넙다리 뒤쪽 스트레칭(1%), 팔굽혀펴기(1%), 트레드밀에서 걷기(1%), 맨몸운동  루틴프로그램(1%), 옆으로 누워 버티기(1%), 앉았다 일어서면서 점프하기(1%), 걷기(1%), 저항밴드 운동  루틴프로그램(1%), 무릎 높여 제자리 달리기(1%), 누워서 엉덩이 들어올리기(1%)",국민체력100 운동처방 · 성인 49세,,성인,,
prescription:성인-49-M-정리운동,prescription,"성인 49세 남자 1,780명에게 처방된 정리운동: 전신 루틴 스트레칭(17%), 하지 루틴 스트레칭2(12%), 상지 루틴 스트레칭(11%), 하지 루틴 스트레칭1(9%), 넙다리 뒤쪽 스트레칭(7%), 넙다리 안쪽 스트레칭(5%), 넙다리 앞쪽 스트레칭(5%), 엉덩이 스트레칭(4%), 자가근막이완술 루틴 스트레칭(3%), 배스트레칭(3%), 허리 스트레칭(3%)",국민체력100 운동처방 · 성인 49세,,성인,,
prescription:성인-49-M-준비운동,prescription,"성인 49세 남자 1,780명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(14%), 전신 루틴 스트레칭(8%), 등/어깨 뒤쪽 스트레칭(5%), 하지 루틴 스트레칭1(5%), 자가근막이완술 루틴 스트레칭(5%), 가슴/어깨 앞쪽 스트레칭(4%), 하지 루틴 스트레칭2(4%), 상지 루틴 스트레칭(4%), 달리기(4%), 실내 자전거타기(3%), 목 스트레칭(3%), 허리 스트레칭(3%), 걷기(3%), 아래 팔 스트레칭(2%), 배스트레칭(2%), 트레드밀에서 걷기(2%), 실외 자전거타기(2%), 넙다리 뒤쪽 스트레칭(2%), 진자운동(2%), 작은 공을 이용한 동적 루틴 스트레칭(1%), 옆으로 누워서팔 앞으로 당기기(1%), 넙다리 앞쪽 스트레칭(1%)",국민체력100 운동처방 · 성인 49세,,성인,,
prescription:성인-50-F-본운동,prescription,"성인 50세 여자 1,726명에게 처방된 본운동: 달리기(7%), 앉았다 일어서기(5%), 엎드려 버티기(5%), 실내 자전거타기(4%), 버피운동(3%), 수영(3%), 윗몸올리기(3%), 계단 올라갔다 내려오기(3%), 팔벌려뛰기(3%), 윗몸 말아 올리기(3%), 누워서 다리 들어올리기(2%), 줄넘기(2%), 걷기(2%), 트레드밀에서 걷기(2%), 누워서 배가로근 수축 II(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 팔굽혀펴기(2%), 옆으로 누워 버티기(2%), 턱걸이(2%), 바벨 끌어당기기(2%), 실외 자전거타기(1%), 계단 뛰어 오르기(1%), 앉았다 일어서면서 점프하기(1%), 매달려서 다리 들기(1%), 넙다리 뒤쪽 스트레칭(1%), 맨몸운동  루틴프로그램(1%), 네발기기 자세로 팔 다리 들기(1%), 누워서 엉덩이 들어올리기(1%), 소파를 이용한 윗몸올리기(1%), 무릎 높여 제자리 달리기(1%)",국민체력100 운동처방 · 성인 50세,,성인,,
prescription:성인-50-F-정리운동,prescription,"성인 50세 여자 1,726명에게 처방된 정리운동: 전신 루틴 스트레칭(17%), 하지 루틴 스트레칭2(11%), 넙다리 뒤쪽 스트레칭(9%), 하지 루틴 스트레칭1(8%), 상지 루틴 스트레칭(7%), 넙다리 안쪽 스트레칭(6%), 엉덩이 스트레칭(6%), 넙다리 앞쪽 스트레칭(5%), 자가근막이완술 루틴 스트레칭(4%), 허리 스트레칭(4%), 배스트레칭(3%), 걷기(2%)",국민체력100 운동처방 · 성인 50세,,성인,,
prescription:성인-50-F-준비운동,prescription,"성인 50세 여자 1,726명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(14%), 전신 루틴 스트레칭(9%), 등/어깨 뒤쪽 스트레칭(5%), 하지 루틴 스트레칭1(5%), 가슴/어깨 앞쪽 스트레칭(5%), 하지 루틴 스트레칭2(4%), 상지 루틴 스트레칭(4%), 허리 스트레칭(4%), 자가근막이완술 루틴 스트레칭(3%), 달리기(3%), 목 스트레칭(2%), 배스트레칭(2%), 걷기(2%), 진자운동(2%), 옆으로 누워서팔 앞으로 당기기(2%), 아래 팔 스트레칭(2%), 실내 자전거타기(2%), 넙다리 안쪽 스트레칭(2%), 넙다리 뒤쪽 스트레칭(2%), 테이블 이용하여 팔 들어 올리기(2%), 좌식생활자를 위한 동적 루틴 스트레칭(1%), 트레드밀에서 걷기(1%), 테이블 이용하여 팔 옆으로 벌리기(1%), 옆구리 스트레칭(1%)",국민체력100 운동처방 · 성인 50세,,성인,,
prescription:성인-50-M-본운동,prescription,"성인 50세 남자 1,871명에게 처방된 본운동: 달리기(8%), 실내 자전거타기(5%), 버피운동(4%), 앉았다 일어서기(4%), 턱걸이(4%), 계단 뛰어 오르기(3%), 계단 올라갔다 내려오기(3%), 수영(3%), 줄넘기(3%), 엎드려 버티기(3%), 누워서 배가로근 수축 II(2%), 윗몸올리기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 팔벌려뛰기(2%), 팔굽혀펴기(2%), 윗몸 말아 올리기(2%), 바벨 끌어당기기(2%), 앉았다 일어서면서 점프하기(1%), 누워서 다리 들어올리기(1%), 넙다리 뒤쪽 스트레칭(1%), 실외 자전거타기(1%), 무릎 높여 제자리 달리기(1%), 점프 팔굽혀펴기(1%), 트레드밀에서 걷기(1%), 웨이트 트레이닝  루틴프로그램(1%), 매달려서 다리 들기(1%), 걷기(1%), 옆으로 누워 버티기(1%), 맨몸운동  루틴프로그램(1%), 누워서 엉덩이 들어올리기(1%)",국민체력100 운동처방 · 성인 50세,,성인,,
prescription:성인-50-M-정리운동,prescription,"성인 50세 남자 1,871명에게 처방된 정리운동: 전신 루틴 스트레칭(21%), 하지 루틴 스트레칭2(15%), 상지 루틴 스트레칭(12%), 하지 루틴 스트레칭1(10%), 넙다리 뒤쪽 스트레칭(6%), 넙다리 안쪽 스트레칭(6%), 허리 스트레칭(3%), 넙다리 앞쪽 스트레칭(3%), 배스트레칭(3%), 엉덩이 스트레칭(3%)",국민체력100 운동처방 · 성인 50세,,성인,,
prescription:성인-50-M-준비운동,prescription,"성인 50세 남자 1,871명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(15%), 전신 루틴 스트레칭(7%), 등/어깨 뒤쪽 스트레칭(6%), 가슴/어깨 앞쪽 스트레칭(5%), 자가근막이완술 루틴 스트레칭(5%), 하지 루틴 스트레칭2(4%), 아래 팔 스트레칭(4%), 하지 루틴 스트레칭1(4%), 목 스트레칭(4%), 달리기(4%), 상지 루틴 스트레칭(3%), 허리 스트레칭(3%), 배스트레칭(2%), 실외 자전거타기(2%), 걷기(2%), 옆으로 누워서팔 앞으로 당기기(2%), 트레드밀에서 걷기(2%), 실내 자전거타기(2%), 테이블 이용하여 팔 들어 올리기(1%), 테이블 이용하여 팔 옆으로 벌리기(1%), 넙다리 뒤쪽 스트레칭(1%)",국민체력100 운동처방 · 성인 50세,,성인,,
prescription:성인-51-F-본운동,prescription,"성인 51세 여자 1,928명에게 처방된 본운동: 달리기(6%), 앉았다 일어서기(4%), 엎드려 버티기(4%), 실내 자전거타기(4%), 수영(3%), 계단 올라갔다 내려오기(3%), 팔벌려뛰기(3%), 윗몸 말아 올리기(3%), 버피운동(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 윗몸올리기(2%), 누워서 배가로근 수축 II(2%), 줄넘기(2%), 넙다리 뒤쪽 스트레칭(2%), 누워서 다리 들어올리기(2%), 옆으로 누워 버티기(2%), 누워서 엉덩이 들어올리기(2%), 계단 뛰어 오르기(1%), 턱걸이(1%), 팔꿈치 굽히기(1%), 트레드밀에서 걷기(1%), 매달려서 다리 들기(1%), 하지 루틴 스트레칭2(1%), 맨몸운동  루틴프로그램(1%), 누워서 하늘 자전거(1%), 실외 자전거타기(1%), 넙다리 안쪽 스트레칭(1%), 소파를 이용한 윗몸올리기(1%), 무릎 높여 제자리 달리기(1%), 걷기(1%)",국민체력100 운동처방 · 성인 51세,,성인,,
prescription:성인-51-F-정리운동,prescription,"성인 51세 여자 1,928명에게 처방된 정리운동: 전신 루틴 스트레칭(17%), 상지 루틴 스트레칭(12%), 하지 루틴 스트레칭2(12%), 하지 루틴 스트레칭1(9%), 넙다리 뒤쪽 스트레칭(6%), 넙다리 앞쪽 스트레칭(5%), 넙다리 안쪽 스트레칭(5%), 엉덩이 스트레칭(4%), 달리기(4%), 줄넘기(3%), 걷기(2%), 허리 스트레칭(2%)",국민체력100 운동처방 · 성인 51세,,성인,,
prescription:성인-51-F-준비운동,prescription,"성인 51세 여자 1,928명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(15%), 전신 루틴 스트레칭(9%), 자가근막이완술 루틴 스트레칭(5%), 하지 루틴 스트레칭1(5%), 상지 루틴 스트레칭(5%), 걷기(4%), 하지 루틴 스트레칭2(3%), 등/어깨 뒤쪽 스트레칭(3%), 가슴/어깨 앞쪽 스트레칭(3%), 달리기(3%), 허리 스트레칭(3%), 진자운동(3%), 작은 공을 이용한 동적 루틴 스트레칭(2%), 옆으로 누워서팔 앞으로 당기기(2%), 목 스트레칭(2%), 실내 자전거타기(2%), 넙다리 뒤쪽 스트레칭(2%), 트레드밀에서 걷기(2%), 아래 팔 스트레칭(2%), 테이블 이용하여 팔 들어 올리기(1%), 넙다리 앞쪽 스트레칭(1%), 넙다리 안쪽 스트레칭(1%), 좌식생활자를 위한 동적 루틴 스트레칭(1%), 배스트레칭(1%)",국민체력100 운동처방 · 성인 51세,,성인,,
prescription:성인-51-M-본운동,prescription,"성인 51세 남자 1,878명에게 처방된 본운동: 달리기(8%), 앉았다 일어서기(6%), 계단 올라갔다 내려오기(5%), 턱걸이(5%), 실내 자전거타기(4%), 버피운동(4%), 수영(3%), 엎드려 버티기(3%), 계단 뛰어 오르기(3%), 윗몸 말아 올리기(3%), 웨이트 트레이닝  루틴프로그램(3%), 누워서 배가로근 수축 II(2%), 줄넘기(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 팔굽혀펴기(2%), 윗몸올리기(2%), 팔벌려뛰기(2%), 실외 자전거타기(2%), 트레드밀에서 걷기(2%), 넙다리 뒤쪽 스트레칭(1%), 맨몸운동  루틴프로그램(1%), 누워서 다리 들어올리기(1%), 바벨 끌어당기기(1%), 저항밴드 운동  루틴프로그램(1%), 옆으로 누워 버티기(1%), 걷기(1%), 앉았다 일어서면서 점프하기(1%), 매달려서 다리 들기(1%), 넙다리 안쪽 스트레칭(1%), 박스 운동  루틴프로그램(1%)",국민체력100 운동처방 · 성인 51세,,성인,,
prescription:성인-51-M-정리운동,prescription,"성인 51세 남자 1,878명에게 처방된 정리운동: 전신 루틴 스트레칭(19%), 하지 루틴 스트레칭2(16%), 상지 루틴 스트레칭(16%), 하지 루틴 스트레칭1(13%), 넙다리 뒤쪽 스트레칭(4%), 넙다리 안쪽 스트레칭(4%), 엉덩이 스트레칭(4%), 자가근막이완술 루틴 스트레칭(3%), 넙다리 앞쪽 스트레칭(2%)",국민체력100 운동처방 · 성인 51세,,성인,,
prescription:성인-51-M-준비운동,prescription,"성인 51세 남자 1,878명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(15%), 전신 루틴 스트레칭(13%), 자가근막이완술 루틴 스트레칭(6%), 하지 루틴 스트레칭1(5%), 상지 루틴 스트레칭(5%), 등/어깨 뒤쪽 스트레칭(3%), 달리기(3%), 하지 루틴 스트레칭2(3%), 가슴/어깨 앞쪽 스트레칭(3%), 걷기(2%), 실내 자전거타기(2%), 허리 스트레칭(2%), 실외 자전거타기(2%), 옆으로 누워서팔 앞으로 당기기(2%), 작은 공을 이용한 동적 루틴 스트레칭(2%), 진자운동(2%), 넙다리 뒤쪽 스트레칭(2%), 트레드밀에서 걷기(2%), 배스트레칭(2%), 테이블 이용하여 팔 들어 올리기(2%), 아래 팔 스트레칭(2%), 넙다리 안쪽 스트레칭(2%)",국민체력100 운동처방 · 성인 51세,,성인,,
prescription:성인-52-F-본운동,prescription,"성인 52세 여자 1,824명에게 처방된 본운동: 달리기(7%), 앉았다 일어서기(5%), 엎드려 버티기(5%), 실내 자전거타기(4%), 버피운동(4%), 윗몸 말아 올리기(3%), 윗몸올리기(3%), 계단 올라갔다 내려오기(3%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 수영(2%), 팔벌려뛰기(2%), 누워서 다리 들어올리기(2%), 트레드밀에서 걷기(2%), 누워서 엉덩이 들어올리기(2%), 걷기(2%), 맨몸운동  루틴프로그램(2%), 줄넘기(2%), 계단 뛰어 오르기(1%), 누워서 배가로근 수축 II(1%), 팔굽혀펴기(1%), 무릎 높여 제자리 달리기(1%), 넙다리 뒤쪽 스트레칭(1%), 덤벨 옆으로 들어올리기(1%), 옆으로 누워 버티기(1%), 턱걸이(1%), 엉덩이 스트레칭(1%), 넙다리 안쪽 스트레칭(1%), 저항밴드 운동  루틴프로그램(1%), 웨이트 트레이닝  루틴프로그램(1%), 바벨 끌어당기기(1%)",국민체력100 운동처방 · 성인 52세,,성인,,
prescription:성인-52-F-정리운동,prescription,"성인 52세 여자 1,824명에게 처방된 정리운동: 전신 루틴 스트레칭(16%), 하지 루틴 스트레칭1(12%), 하지 루틴 스트레칭2(12%), 상지 루틴 스트레칭(9%), 넙다리 뒤쪽 스트레칭(6%), 넙다리 안쪽 스트레칭(6%), 자가근막이완술 루틴 스트레칭(4%), 엉덩이 스트레칭(4%), 배스트레칭(3%), 넙다리 앞쪽 스트레칭(3%), 허리 스트레칭(3%), 걷기(2%), 옆구리 스트레칭(2%)",국민체력100 운동처방 · 성인 52세,,성인,,
prescription:성인-52-F-준비운동,prescription,"성인 52세 여자 1,824명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(14%), 전신 루틴 스트레칭(13%), 하지 루틴 스트레칭1(5%), 하지 루틴 스트레칭2(5%), 상지 루틴 스트레칭(4%), 등/어깨 뒤쪽 스트레칭(4%), 가슴/어깨 앞쪽 스트레칭(3%), 자가근막이완술 루틴 스트레칭(3%), 목 스트레칭(3%), 진자운동(2%), 걷기(2%), 허리 스트레칭(2%), 달리기(2%), 테이블 이용하여 팔 들어 올리기(2%), 아래 팔 스트레칭(2%), 트레드밀에서 걷기(2%), 옆으로 누워서팔 앞으로 당기기(2%), 넙다리 뒤쪽 스트레칭(2%), 실내 자전거타기(1%), 배스트레칭(1%), 엉덩이 스트레칭(1%), 옆구리늘리기(1%), 테이블 이용하여 팔 옆으로 벌리기(1%), 동적 스트레칭 루틴프로그램(1%), 좌식생활자를 위한 동적 루틴 스트레칭(1%)",국민체력100 운동처방 · 성인 52세,,성인,,
prescription:성인-52-M-본운동,prescription,"성인 52세 남자 1,983명에게 처방된 본운동: 달리기(8%), 실내 자전거타기(6%), 앉았다 일어서기(5%), 턱걸이(4%), 계단 올라갔다 내려오기(4%), 수영(4%), 버피운동(3%), 엎드려 버티기(3%), 줄넘기(3%), 계단 뛰어 오르기(3%), 윗몸올리기(2%), 트레드밀에서 걷기(2%), 누워서 배가로근 수축 II(2%), 한발 앞으로 내밀고 앉았다 일어서기(2%), 웨이트 트레이닝  루틴프로그램(2%), 윗몸 말아 올리기(2%), 팔벌려뛰기(2%), 맨몸운동  루틴프로그램(1%), 넙다리 뒤쪽 스트레칭(1%), 실외 자전거타기(1%), 걷기(1%), 매달려서 다리 들기(1%), 바벨 끌어당기기(1%), 옆으로 누워 버티기(1%), 팔굽혀펴기(1%), 엉덩이 스트레칭(1%), 앉았다 일어서면서 점프하기(1%), 허리 굽혀 덤벨 들기(1%), 누워서 다리 들어올리기(1%), 누워서 팔 다리 동시에 들어올리기(1%)",국민체력100 운동처방 · 성인 52세,,성인,,
prescription:성인-52-M-정리운동,prescription,"성인 52세 남자 1,983명에게 처방된 정리운동: 전신 루틴 스트레칭(17%), 하지 루틴 스트레칭2(15%), 상지 루틴 스트레칭(15%), 하지 루틴 스트레칭1(10%), 넙다리 뒤쪽 스트레칭(6%), 넙다리 안쪽 스트레칭(6%), 넙다리 앞쪽 스트레칭(4%), 엉덩이 스트레칭(3%), 자가근막이완술 루틴 스트레칭(3%), 허리 스트레칭(3%)",국민체력100 운동처방 · 성인 52세,,성인,,
prescription:성인-52-M-준비운동,prescription,"성인 52세 남자 1,983명에게 처방된 준비운동: 유산소 운동 전 동적 루틴 스트레칭(13%), 전신 루틴 스트레칭(8%), 자가근막이완술 루틴 스트레칭(6%), 하지 루틴 스트레칭1(6%), 가슴/어깨 앞쪽 스트레칭(5%), 등/어깨 뒤쪽 스트레칭(5%), 달리기(4%), 상지 루틴 스트레칭(4%), 하지 루틴 스트레칭2(3%), 아래 팔 스트레칭(3%), 허리 스트레칭(2%), 넙다리 뒤쪽 스트레칭(2%), 목 스트레칭(2%), 배스트레칭(2%), 옆으로 누워서팔 앞으로 당기기(2%), 실외 자전거타기(2%), 작은 공을 이용한 동적 루틴 스트레칭(2%), 테이블 이용하여 팔 들어 올리기(2%), 걷기(2%), 실내 자전거타기(2%), 넙다리 앞쪽 스트레칭(2%), 진자운동(2%), 트레드밀에서 걷기(1%)",국민체력100 운동처방 · 성인 52세,,성인,,
